Date,TSLA,AMZN,MSFT,NVDA,FB,BB,ITUB,GME,CLF,WSBC,CLNE,WKHS,AAPL,NOK
1/7/2020,93.812,1906.86,155.2115,239.3972,213.06,6.66,8.365,5.52,7.4326,34.0157,2.73,3.29,73.7232,3.95
1/8/2020,98.428,1891.97,157.6837,239.8462,215.22,6.66,8.2426,5.72,7.3674,34.1742,2.61,3.39,74.9091,4.02
1/9/2020,96.268,1901.05,159.6537,242.4804,218.3,6.64,8.0636,5.55,7.2098,34.0996,2.69,3.465,76.5003,4.01
1/10/2020,95.63,1883.16,158.9149,243.7775,218.06,6.56,7.96,5.43,7.0609,33.8572,2.67,3.43,76.6732,4.02
1/13/2020,104.972,1891.3,160.8258,251.4205,221.91,6.67,7.9788,5.43,7.0609,34.2021,2.69,3.57,78.3113,4.06
1/14/2020,107.584,1869.44,159.6931,246.7309,219.06,6.64,7.9694,4.71,7.3396,33.9691,2.63,3.66,77.2538,4.01
1/15/2020,103.7,1862.02,160.7273,245.0247,221.15,6.73,7.7998,4.61,7.2468,33.8386,2.62,3.61,76.9228,4.06
1/16/2020,102.698,1877.94,163.6723,248.3773,221.77,6.82,7.7998,4.62,7.2745,34.3326,2.6,3.53,77.8863,4.2
1/17/2020,102.1,1864.72,164.5884,248.7265,222.14,6.73,7.8752,4.75,7.3304,34.314,2.52,3.29,78.7486,4.14
1/21/2020,109.44,1892,163.9974,247.3895,221.44,6.58,7.4984,4.59,7.0423,33.8386,2.45,3.34,78.2149,4.13
1/22/2020,113.912,1887.46,163.2094,249.4948,221.32,6.63,7.5455,4.56,7.2002,33.8386,2.42,3.11,78.4941,4.09
1/23/2020,114.44,1884.58,164.2141,252.2985,219.76,6.66,7.7339,4.62,6.9215,33.7547,2.44,3.15,78.8721,4.06
1/24/2020,112.964,1861.64,162.5593,249.9238,217.94,6.59,7.6585,4.32,6.8566,33.0462,2.43,3.09,78.6448,4.05
1/27/2020,111.604,1828.34,159.8408,239.6666,214.87,6.26,7.4701,4.28,6.7482,32.7572,2.35,3.08,76.3323,3.94
1/28/2020,113.38,1853.25,162.973,247.4194,217.79,6.41,7.4984,4.21,6.683,32.403,2.43,3,78.4917,4.02
1/29/2020,116.198,1858,165.5142,244.9948,223.23,6.34,7.3382,4.13,6.7109,30.5013,2.44,2.94,80.1347,3.91
1/30/2020,128.162,1870.68,170.183,245.2642,209.53,6.24,7.3571,3.93,6.7109,30.9861,2.39,2.76,80.0186,3.96
1/31/2020,130.114,2008.72,167.6713,235.905,201.91,6.1,7.1687,3.84,6.5523,30.8742,2.3,3.21,76.4706,3.88
2/3/2020,156,2004.2,171.7589,239.7964,204.19,6.21,7.2535,3.95,6.7856,31.6293,2.33,3.13,76.2606,3.88
2/4/2020,177.412,2049.67,177.4127,246.5813,209.83,6.15,7.3006,4.07,7.0282,31.9835,2.37,3.07,78.7783,3.96
2/5/2020,146.94,2039.87,177.196,250.2032,210.11,6.2,7.3665,4.18,7.3084,32.8225,2.39,3.09,79.4206,4.03
2/6/2020,149.792,2050.23,180.8699,253.6805,210.85,6.13,7.3194,4.14,7.1962,32.403,2.41,3.05,80.3496,4.2
2/7/2020,149.614,2079.28,181.126,251.0314,212.33,6.02,7.3131,3.81,7.0469,32.1233,2.39,3.04,79.2575,4.37
2/10/2020,154.256,2133.91,185.8637,262.3861,213.06,6.05,7.4356,3.94,6.9816,32.1047,2.41,3.2,79.6339,4.26
2/11/2020,154.876,2150.8,181.6677,267.2952,207.19,6.19,7.5958,4.02,7.1869,32.3098,2.44,3.35,79.1534,4.41
2/12/2020,153.458,2160,181.9337,271.9348,210.76,6.07,7.4921,4.19,7.075,32.4869,2.7,3.39,81.0332,4.41
2/13/2020,160.8,2149.87,180.9487,270.1787,213.14,6,7.4356,4.11,7.1309,32.5894,2.81,3.56,80.4561,4.34
2/14/2020,160.006,2134.87,182.5641,289.1465,214.18,5.83,7.3979,4.02,6.8977,32.0954,2.87,3.32,80.4759,4.33
2/18/2020,171.68,2155.67,184.4158,295.9115,217.8,6.09,7.2377,4.06,6.9721,31.8716,2.79,3.36,79.0024,4.25
2/19/2020,183.484,2170.22,184.9689,314.0012,217.49,6.15,7.3037,4.15,7.0936,32.0115,2.89,3.49,80.1465,4.2
2/20/2020,179.882,2153.1,182.1442,308.0145,214.58,6.16,7.266,4.14,6.7109,32.4496,2.87,3.74,79.3243,4.16
2/21/2020,180.2,2095.97,176.3861,293.417,210.18,6.01,7.1811,4.04,6.6175,32.3191,2.81,3.67,77.5288,4.16
2/24/2020,166.758,2009.29,168.7812,272.6732,200.72,5.76,6.9173,3.7,6.3213,31.4522,2.74,3.5,73.8462,4.02
2/25/2020,159.982,1972.74,165.996,261.4681,196.77,5.5,6.8628,3.56,6.0587,30.3429,2.56,3.55,71.3448,3.91
2/26/2020,155.76,1979.59,168.07,267.0557,197.2,5.47,6.8043,3.39,5.9555,29.942,2.48,3.57,72.4766,4.15
2/27/2020,135.8,1884.3,156.228,252.1899,189.75,5.14,6.7654,3.47,5.374,29.3081,2.26,3.12,67.739,3.96
2/28/2020,133.598,1883.75,160.0107,269.6315,192.47,5.17,6.8822,3.6,5.449,28.5344,2.26,3.01,67.6993,3.87
3/2/2020,148.724,1953.95,170.6577,275.9812,196.44,5.08,6.9434,3.83,5.5522,29.3827,2.29,2.85,74.0022,3.93
3/3/2020,149.102,1908.99,162.4799,265.4583,185.89,4.93,6.7681,3.63,5.2052,28.348,2.23,2.89,71.6519,3.79
3/4/2020,149.9,1975.83,168.4453,284.0481,191.76,4.92,6.7779,3.77,5.3647,28.609,2.3,3.09,74.9755,3.86
3/5/2020,144.908,1924.03,164.2182,272.8463,185.17,4.67,6.4857,3.96,5.1208,27.0709,2.26,2.92,72.5435,3.66
3/6/2020,140.696,1901.09,159.5762,265.608,181.09,4.44,6.2325,3.92,4.8582,26.3717,2.16,2.8,71.5801,3.57
3/9/2020,121.6,1800.61,148.7613,245.0415,169.5,3.85,5.5216,3.7,4.3609,23.3328,1.79,2.5,65.9187,3.31
3/10/2020,129.066,1891.82,158.9342,260.6561,178.19,4.2,5.9891,4.23,4.5206,24.0692,2.02,2.64,70.6663,3.32
3/11/2020,126.846,1820.86,151.7341,246.0698,170.24,4.16,5.3853,4.14,4.2111,22.7082,1.32,2.21,68.212,3.13
3/12/2020,112.11,1676.61,137.3439,215.9588,154.47,3.7,4.6452,3.98,3.8075,20.5545,1.08,1.95,61.4757,2.61
3/13/2020,109.324,1785,156.87,240.449,170.28,4.38,5.3463,4.59,4.5674,22.7365,1.58,1.67,68.841,2.74
3/16/2020,89.014,1689.15,133.7489,196.0811,146.01,3.39,4.6062,4.37,3.7327,19.6099,1.38,1.47,59.9848,2.42
3/17/2020,86.04,1807.84,144.7613,216.9172,149.42,2.9,4.7718,4.23,3.8639,20.6206,1.5,1.59,62.6224,2.53
3/18/2020,72.244,1830,138.6674,202.4907,146.96,3.18,4.3141,3.77,2.9261,19.7799,1.36,1.57,61.0894,2.43
3/19/2020,85.528,1880.93,140.9489,212.6242,153.13,3.26,4.3725,4.19,3.1887,21.4141,1.57,1.54,60.6213,2.56
3/20/2020,85.506,1846.09,135.655,205.4159,149.73,3.38,4.2654,3.76,2.9918,19.6855,1.48,1.59,56.7727,2.66
3/23/2020,86.858,1902.83,134.302,212.3447,148.1,3.44,3.9148,3.81,2.8791,19.5343,1.44,1.57,55.5667,2.65
3/24/2020,101,1940.1,146.5094,248.7754,160.98,3.62,4.3433,4.16,3.3107,20.7718,1.64,1.75,61.1414,2.94
3/25/2020,107.85,1885.84,145.107,245.2212,156.21,3.76,4.5965,4.17,3.5077,20.1389,1.62,2.05,60.8046,3.07
3/26/2020,105.632,1955.49,154.1835,256.8223,163.34,3.93,4.7718,4.41,3.6482,21.8108,1.77,1.94,64.0043,3.15
3/27/2020,102.872,1900.1,147.8526,252.3197,156.79,3.81,4.4504,4.22,3.5639,21.7069,1.7,2,61.3544,3.01
3/30/2020,100.426,1963.95,158.2527,265.1588,165.95,3.91,4.5673,3.65,3.4139,22.576,1.71,1.74,63.1053,3.05
3/31/2020,104.8,1949.72,155.7638,263.172,166.8,4.13,4.3725,3.5,3.7045,22.387,1.78,1.81,62.9765,3.1
4/1/2020,96.312,1907.7,150.2329,242.6753,159.6,3.36,3.9756,3.25,3.5639,20.9985,1.66,1.71,59.6629,2.97
4/2/2020,90.894,1918.83,153.344,255.0552,158.19,3.23,3.9951,2.85,3.5639,21.8392,1.72,1.66,60.6585,3.04
4/3/2020,96.002,1906.59,151.9317,243.514,154.18,3.22,3.8002,2.8,3.583,20.5356,1.68,1.66,59.7867,2.97
4/6/2020,103.248,1997.59,163.2305,267.9642,165.55,3.48,4.0633,3.09,3.8594,21.7353,1.74,1.63,65.0024,3.16
4/7/2020,109.09,2011.6,161.4725,258.6094,168.83,3.61,4.2679,3.27,3.9069,22.0281,1.67,1.67,64.2495,3.16
4/8/2020,109.768,2043,163.0922,266.5166,174.28,3.84,4.5603,3.41,4.1356,22.7932,1.75,1.76,65.8939,3.24
4/9/2020,114.6,2042.76,163.1021,262.5231,175.19,3.76,4.5213,3.89,4.4024,24.6257,1.87,1.92,66.3694,3.27
4/13/2020,130.19,2168.87,163.4675,269.4119,174.79,3.86,4.5018,4.74,4.2308,23.1144,1.84,2.07,67.6721,3.25
4/14/2020,141.978,2283.32,171.5565,283.489,178.17,4,4.57,5.95,4.0689,22.2926,1.76,2.12,71.0898,3.37
4/15/2020,145.966,2307.68,169.7589,280.384,176.97,3.7,4.3849,5.27,3.621,20.9796,1.72,2.05,70.4409,3.23
4/16/2020,149.042,2408.19,174.8553,294.2215,176.25,4.01,4.1997,5.03,3.3638,20.205,1.66,2.02,71.0006,3.46
4/17/2020,150.778,2375,176.396,291.8454,179.24,4.27,4.3069,4.88,3.5352,21.6502,1.81,2.26,70.0372,3.48
4/20/2020,149.272,2393.61,172.8997,286.5839,178.24,4.09,4.1413,5.61,3.2971,21.4897,1.77,2.26,68.5835,3.44
4/21/2020,137.344,2328.12,165.749,269.0724,170.8,3.92,3.9464,4.78,3.4779,21.3669,1.75,2.45,66.4635,3.36
4/22/2020,146.422,2363.49,171.3787,285.6854,182.28,3.9,4.0146,4.89,3.4779,21.0551,1.81,2.44,68.3779,3.38
4/23/2020,141.126,2399.45,169.3046,283.5489,185.13,4.01,3.8977,4.7,3.7353,21.6314,1.86,2.37,68.1129,3.39
4/24/2020,145.03,2410.22,172.396,289.1198,190.07,4.04,3.5664,4.77,3.6623,21.7258,1.905,2.44,70.0793,3.39
4/27/2020,159.75,2376,171.9022,296.5976,187.5,4.26,3.7028,5.82,3.9122,23.4544,1.9,2.44,70.1288,3.46
4/28/2020,153.824,2314.08,167.7145,290.8869,182.91,4.21,4.1413,5.64,4.0469,23.3033,2.02,2.88,68.9921,3.41
4/29/2020,160.102,2372.71,175.2404,297.9754,194.19,4.37,4.3556,6.04,4.5179,23.9173,2.21,2.98,71.2582,3.51
4/30/2020,156.376,2474,176.9985,291.8054,204.71,4.28,4.1023,5.73,4.2103,23.3127,2.155,2.93,72.7614,3.58
5/1/2020,140.264,2286.04,172.4157,282.3209,202.27,4.07,3.949,6.05,4.0178,22.3634,1.98,3.15,71.59,3.6
5/4/2020,152.238,2315.99,176.633,290.8121,205.26,4.26,3.9295,5.48,4.143,22.3965,2.11,3.21,72.6029,3.55
5/5/2020,153.642,2317.8,178.5294,293.2631,207.07,4.27,3.9782,5.39,4.2103,21.1307,2.1,3.19,73.6926,3.46
5/6/2020,156.516,2351.26,180.2874,297.3065,208.47,4.49,3.8125,4.93,4.1143,20.1767,2.01,2.95,74.4529,3.46
5/7/2020,156.008,2367.61,181.3343,304.375,211.26,4.6,3.6467,4.87,4.2776,19.9877,2.08,2.91,75.2231,3.55
5/8/2020,163.884,2379.61,182.401,311.9926,212.35,4.71,3.8807,4.98,4.6331,21.263,2.105,2.99,77.0136,3.58
5/11/2020,162.258,2409,184.4356,322.0962,213.18,4.58,3.7832,4.76,4.5081,19.9122,2.11,2.92,78.2254,3.57
5/12/2020,161.882,2356.95,180.2578,311.5933,210.1,4.5,3.6175,4.54,4.2199,18.552,2.07,2.8,77.3314,3.57
5/13/2020,158.192,2367.92,177.5318,310.6947,205.1,4.46,3.598,4.21,3.8931,17.853,1.93,2.54,76.3977,3.44
5/14/2020,160.666,2388.85,178.3022,320.6985,206.81,4.46,3.7832,4.13,3.9315,17.9002,1.89,2.51,76.8671,3.42
5/15/2020,159.834,2409.78,180.8997,339.0786,210.88,4.42,3.6565,4.22,3.9411,17.3807,1.94,2.51,76.4126,3.45
5/18/2020,162.726,2426.26,182.6281,349.4417,213.19,4.49,3.8807,4.58,4.2293,19.3171,2.09,2.59,78.213,3.65
5/19/2020,161.602,2449.33,181.3639,351.6481,216.88,4.49,3.676,4.44,4.4313,18.108,1.97,2.59,77.761,3.69
5/20/2020,163.112,2497.94,183.8796,358.2174,229.97,4.65,3.715,4.43,4.4987,19.4399,2.035,2.65,79.2733,3.82
5/21/2020,165.52,2446.74,181.671,350.4401,231.39,4.54,3.9685,4.44,4.5275,19.2037,2,2.66,78.6823,3.77
5/22/2020,163.376,2436.88,181.7502,360.4638,234.91,4.54,3.9782,4.18,4.5313,18.8542,2,2.65,79.1889,3.85
5/26/2020,163.774,2421.86,179.8288,348.1438,232.2,4.64,4.1148,4.42,4.8123,20.3561,2.03,2.68,78.6525,3.85
5/27/2020,164.046,2410.39,180.0665,340.4563,229.14,4.66,4.378,4.69,5.2673,21.8958,2.13,2.67,78.9952,3.91
5/28/2020,161.162,2401.1,179.6604,338.9288,225.46,4.58,4.222,4.33,4.996,20.7812,2.09,2.56,79.03,3.92
5/29/2020,167,2442.37,181.4927,354.4436,225.09,4.64,4.144,4.06,5.0541,20.2333,2.09,2.48,78.953,3.95
6/1/2020,179.62,2471.04,181.0767,351.6781,231.91,4.92,4.2833,4.13,5.151,19.9877,2.07,2.63,79.924,4.2
6/2/2020,176.312,2472.41,183.1368,352.4368,232.72,5.36,4.7126,4.18,5.422,19.8838,2.12,2.73,80.294,4.31
6/3/2020,176.592,2478.4,183.5825,350.2105,230.16,5.21,4.9663,4.44,5.6158,21.0646,2.17,2.95,80.736,4.37
6/4/2020,172.876,2460.6,181.1659,350.2504,226.29,5.23,5.1224,4.47,5.7417,21.5558,2.21,3.24,80.0407,4.28
6/5/2020,177.132,2483,185.4048,356.3832,230.77,5.47,5.3956,4.14,6.2741,23.0483,2.38,3.19,82.3203,4.46
6/8/2020,189.984,2524.06,186.5537,351.7886,231.4,5.79,5.7079,5.01,6.8358,23.3033,2.37,3.15,82.807,4.52
6/9/2020,188.134,2600.86,187.9799,361.4174,238.67,5.61,5.5225,4.96,6.6131,22.9916,2.31,3.74,85.4219,4.42
6/10/2020,205.01,2647.45,194.9524,374.2324,236.73,5.57,5.2298,5.07,6.3808,21.2346,2.26,4.05,87.6196,4.45
6/11/2020,194.568,2557.96,184.4837,351.439,224.43,5.03,4.82,4.37,5.422,19.3661,2.14,3.42,83.413,4.11
6/12/2020,187.056,2545.02,185.9396,356.8827,228.58,5.25,5.0249,4.72,6.1192,19.9506,2.18,3.78,84.1331,4.2
6/15/2020,198.18,2572.68,187.1281,366.5214,232.5,4.99,4.8785,4.69,5.9351,19.7589,2.19,4.24,85.1736,4.28
6/16/2020,196.426,2615.27,191.7137,362.3163,235.65,5.22,4.898,4.64,6.3612,20.6022,2.27,4.4,87.4309,4.34
6/17/2020,198.358,2640.98,192.3773,369.0085,235.53,5.1,4.937,4.76,6.2355,19.7589,2.21,4.135,87.3092,4.41
6/18/2020,200.792,2653.98,194.4374,368.2893,235.94,5.08,4.9663,4.95,5.732,19.8452,2.21,4.54,87.344,4.37
6/19/2020,200.18,2675.01,193.2786,370.0173,238.79,5.06,5.1419,4.88,5.422,19.4092,2.13,4.88,86.8448,4.33
6/22/2020,198.864,2713.82,198.6466,380.6249,239.22,5.12,5.0249,4.87,5.5288,19.6679,2.15,5.92,89.117,4.33
6/23/2020,200.356,2764.41,199.9737,377.5585,242.24,5.1,5.1029,4.83,5.5189,19.3852,2.16,6.95,91.0192,4.33
6/24/2020,192.17,2734.4,195.9428,368.9885,234.02,4.92,4.7224,4.41,5.2697,18.724,2.09,8.51,89.4125,4.2
6/25/2020,197.196,2754.58,198.4188,379.1566,235.68,4.85,4.7712,4.46,5.3573,19.0115,2.13,8.56,90.5995,4.45
6/26/2020,191.948,2692.87,194.4473,365.7723,216.08,4.72,4.576,4.35,5.1527,17.967,2.01,9.9,87.8158,4.34
6/29/2020,201.87,2680.38,196.537,367.5702,220.64,4.8,4.7419,4.38,5.2599,19.0115,2.19,14.51,89.8397,4.35
6/30/2020,215.962,2758.82,201.5584,379.4662,227.07,4.89,4.576,4.34,5.3767,19.4619,2.22,17.39,90.5896,4.4
7/1/2020,223.926,2878.7,202.737,380.7547,237.55,4.78,4.7838,4.44,5.2306,18.9636,2.17,19.18,90.4183,4.35
7/2/2020,241.732,2890.3,204.282,384.0409,233.42,4.85,4.8131,4.29,5.2599,18.7911,2.16,20.91,90.4183,4.44
7/6/2020,274.316,3057.04,208.6795,393.1103,240.28,5.02,5.0279,4.24,5.4353,18.8869,2.3,17.61,92.837,4.6
7/7/2020,277.972,3000.12,206.2529,394.4088,240.86,4.8,4.7448,4.09,5.1721,18.1778,2.21,16.85,92.5489,4.31
7/8/2020,273.176,3081.11,210.789,408.1627,243.58,4.84,4.901,4.26,5.0163,18.197,2.86,16.66,94.7044,4.15
7/9/2020,278.856,3182.63,212.2647,419.869,244.5,4.81,4.9303,4.21,4.8605,17.7131,3,16.06,95.0421,4.17
7/10/2020,308.93,3200,211.621,418.6804,245.07,4.73,4.9693,4.34,5.5911,18.6282,2.72,15.18,95.278,4.12
7/13/2020,299.412,3104,205.0843,401.6203,239,4.58,4.8619,4.26,5.5131,18.8103,2.35,15.44,94.8385,4.18
7/14/2020,303.36,3084,206.352,414.5952,239.73,4.58,4.9888,4.08,5.854,18.5611,2.58,16.5,96.4079,4.32
7/15/2020,309.202,3008.87,206.045,408.6122,240.28,4.71,4.9595,4.19,5.8637,19.7014,2.51,16.34,97.0709,4.33
7/16/2020,300.128,2999.9,201.9645,404.9165,240.93,4.65,4.901,4.17,5.669,19.6727,2.47,15.83,95.8765,4.24
7/17/2020,300.168,2961.97,200.9344,407.5834,242.03,4.8,4.901,3.96,5.5521,19.1936,2.48,14.93,95.6828,4.39
7/20/2020,328.6,3196.84,209.5708,419.9389,245.42,4.99,4.9693,3.85,5.5032,18.6857,2.33,16.32,97.6992,4.45
7/21/2020,313.672,3138.29,206.7482,412.6574,241.75,4.85,5.1841,4.01,5.7371,19.8404,2.46,16.09,96.3508,4.43
7/22/2020,318.466,3099.91,209.7194,417.0623,239.87,4.79,5.1939,4.11,5.6398,19.6056,2.46,16.41,96.6215,4.5
7/23/2020,302.614,2986.55,200.5977,404.7167,232.6,4.74,4.9595,4.11,5.6008,20.0272,2.54,15.6,92.2236,4.37
7/24/2020,283.4,3008.91,199.3696,407.3037,230.71,4.65,4.9693,4.03,5.5032,19.7685,2.485,15.145,91.9951,4.3
7/27/2020,307.92,3055.21,201.8951,416.3731,233.5,4.69,5.2329,4.01,5.7676,19.2702,2.48,15.73,94.1754,4.34
7/28/2020,295.298,3000.33,200.0827,408.1427,230.12,4.66,5.2134,3.94,5.5328,19.184,2.45,16.1,92.6284,4.28
7/29/2020,299.822,3033.53,202.1031,418.131,233.29,4.87,5.3208,4.06,5.6894,19.7973,2.47,16.15,94.4039,4.34
7/30/2020,297.498,3051.88,201.9447,424.0641,234.5,4.74,5.2524,4.1,5.5524,19.3948,2.46,16.42,95.5462,4.45
7/31/2020,286.152,3164.68,203.044,424.0941,253.67,4.74,4.9791,4.01,5.0726,19.0019,2.38,15.52,105.5488,4.78
8/3/2020,297,3111.89,214.4634,439.8956,251.96,4.74,4.8939,4.15,5.2978,19.0115,2.46,19.18,108.2084,5.06
8/4/2020,297.4,3138.83,211.2446,448.5854,249.83,4.75,4.7571,4.43,5.3565,19.0115,2.52,17.17,108.931,5.1
8/5/2020,297.004,3205.03,210.898,450.9427,249.12,4.84,4.7181,4.63,5.5524,19.7493,2.83,16.925,109.3259,5
8/6/2020,297.916,3225,214.2753,452.8904,265.28,4.96,4.7278,4.43,5.4446,20.1039,2.85,16.64,113.1402,5
8/7/2020,290.542,3167.46,210.4424,447.4567,268.44,4.84,4.5813,4.16,5.3663,21.158,2.96,16.52,110.5678,4.98
8/10/2020,283.714,3148.16,206.2529,446.0783,263,4.84,4.6301,4.33,5.9048,21.5796,2.9,15.265,112.1749,4.91
8/11/2020,274.878,3080.67,201.4296,433.4931,256.13,4.79,4.6008,4.35,5.8754,22.0204,2.78,15.31,108.8388,4.96
8/12/2020,310.952,3162.24,207.1839,457.0755,259.89,4.82,4.5032,4.52,5.8657,22.0108,2.79,15.41,112.456,5.05
8/13/2020,324.2,3161.02,206.6986,457.1854,261.3,4.89,4.4543,4.64,5.8657,21.6898,2.7,15.21,114.4462,5.06
8/14/2020,330.142,3148.02,206.8967,462.0197,261.24,4.8,4.4348,4.75,6.0027,21.9246,2.7,15.27,114.3442,5
8/17/2020,367.128,3182.41,208.2635,492.9036,261.16,4.81,4.2589,4.63,6.3162,21.5748,2.87,15.605,114.0457,5.07
8/18/2020,377.418,3312.49,209.4619,489.8572,262.34,4.79,4.3074,4.81,6.277,20.8609,2.82,16.755,114.996,5.09
8/19/2020,375.706,3260.48,208.1911,484.9729,262.59,4.78,4.2585,4.72,6.277,21.2442,2.9,16.41,115.1403,5.04
8/20/2020,400.366,3297.37,213.036,485.0727,269.01,4.83,4.2193,4.61,6.2671,21.0909,2.92,16.13,117.6952,5.05
8/21/2020,409.996,3284.72,211.4872,506.7474,267.01,4.75,4.1704,5.03,6.0027,20.6597,2.85,15.99,123.7603,4.97
8/24/2020,402.84,3307.46,212.1524,508.2157,271.39,4.79,4.2585,4.87,6.1889,21.6467,2.79,16.425,125.2405,5.03
8/25/2020,404.668,3346.49,214.9124,509.4043,280.82,4.78,4.2683,4.98,6.3068,21.9437,2.78,18.2,124.2131,5.04
8/26/2020,430.634,3441.85,219.5587,510.3232,303.91,5.08,4.1312,5.11,6.3364,21.7712,2.72,17.43,125.9023,5.05
8/27/2020,447.75,3400,224.9496,504.54,293.22,5.03,4.2095,5.25,6.2183,22.1641,2.72,16.755,124.3972,5.01
8/28/2020,442.68,3401.8,227.2629,525.2957,293.66,5.23,4.3857,5.39,6.3758,21.8814,2.75,16.39,124.1957,4.97
8/31/2020,498.32,3450.96,223.9072,534.3551,293.2,5.22,4.1704,6.68,6.4741,21.2921,2.64,18.11,128.4074,4.9
9/1/2020,475.05,3499.12,225.6347,552.3595,295.44,5.58,4.3787,7.65,6.6513,21.5029,2.73,20.15,133.5222,4.73
9/2/2020,447.37,3531.45,229.9831,573.3612,302.5,5.52,4.3885,7.71,6.7005,21.6754,2.68,18.945,130.7559,4.78
9/3/2020,407,3368,215.7364,520.1675,291.12,5.18,4.5648,7.82,6.4053,21.9773,2.6,17.67,120.2874,4.53
9/4/2020,418.32,3294.62,212.7083,504.4611,282.73,5.11,4.555,7.65,6.484,22.3174,2.57,19.71,120.367,4.48
9/8/2020,330.21,3149.84,201.2017,476.1058,271.16,4.93,4.4081,7.7,6.1101,21.7712,2.58,21.38,112.267,4.1
9/9/2020,366.28,3268.61,209.7696,508.1579,273.72,4.92,4.4766,7.35,6.1396,21.4838,2.58,23.62,116.7449,4.14
9/10/2020,371.34,3175.11,203.8922,492.0419,268.09,4.8,4.3689,6.23,6.0118,21.5129,2.51,22.39,112.9337,4.1
9/11/2020,372.72,3116.22,202.5619,486.157,266.61,4.75,4.3199,6.09,5.9822,21.5275,2.51,23.69,111.451,4.1
9/14/2020,419.62,3102.97,203.932,514.4424,266.15,4.82,4.4277,6.91,6.2281,22.0281,2.67,26.06,114.7895,4.09
9/15/2020,449.76,3156.13,207.2777,519.1883,272.42,4.81,4.3885,7.09,6.3168,21.824,2.63,25.35,114.9736,4.16
9/16/2020,441.76,3078.1,203.5745,500.1449,263.52,4.73,4.3787,8.68,6.2774,22.0476,2.64,26.82,111.5803,4.13
9/17/2020,423.43,3008.73,201.4499,498.1067,254.82,4.73,4.4179,9.2,6.5727,21.8434,2.56,28.03,109.7991,4.14
9/18/2020,442.15,2954.91,198.9481,487.1462,252.53,4.86,4.1534,9.47,6.8383,21.7948,2.74,30.6,106.3163,4.09
9/21/2020,449.39,2960.47,201.0826,500.2548,248.15,4.76,4.0848,8.75,6.0905,20.3172,2.61,30.265,109.5404,3.96
9/22/2020,424.23,3128.99,205.9275,505.0706,254.75,4.94,4.1338,10.56,5.9822,19.7242,2.55,26.91,111.2619,3.98
9/23/2020,380.36,2999.86,199.1466,484.5285,249.02,4.8,3.9085,10.04,5.7756,19.0535,2.43,22.47,106.5949,3.88
9/24/2020,387.79,3019.79,201.7279,493.4907,249.53,4.75,4.0358,9.14,5.647,19.5979,2.5,22.13,107.6895,3.84
9/25/2020,407.34,3095.13,206.3246,514.5024,254.82,4.77,4.0064,10.02,5.8152,19.9381,2.41,24.81,111.7296,3.78
9/28/2020,421.2,3174.05,207.933,520.9468,256.82,4.61,3.9281,10.09,6.4876,20.8324,2.46,28.13,114.3965,3.9
9/29/2020,419.07,3144.88,205.7686,528.5701,261.79,4.63,3.8105,10.35,6.4976,20.5991,2.59,27.1,113.5307,3.95
9/30/2020,429.01,3148.73,208.8166,540.7496,261.9,4.59,3.8987,10.2,6.3493,20.7644,2.48,25.28,115.2423,3.91
10/1/2020,448.16,3221.26,210.9312,544.1066,266.63,4.58,3.8718,9.77,6.6261,21.0949,2.48,25.08,116.2175,3.87
10/2/2020,415.09,3125,204.7063,522.0358,259.94,4.44,3.9012,9.39,6.9525,21.7171,2.49,23.62,112.466,3.82
10/5/2020,425.68,3199.2,208.8662,545.2257,264.65,4.5,4.0091,9.46,7.358,22.6892,2.57,24.42,115.9289,3.93
10/6/2020,413.98,3099.96,204.4284,548.9824,258.66,4.55,3.9895,9.13,7.1404,22.7572,2.53,23.93,112.6053,3.91
10/7/2020,425.3,3195.69,208.3201,558.0745,258.12,4.57,3.911,9.36,7.6151,23.2627,2.6,24.2,114.5159,3.9
10/8/2020,425.92,3190.55,209.0648,553.0688,263.76,4.6,4.1855,13.49,7.6349,23.5544,2.65,23.77,114.4064,3.95
10/9/2020,434,3286.65,214.2571,550.0315,264.45,4.73,4.2247,12.02,7.4668,23.1558,2.66,26.77,116.3966,4.03
10/12/2020,442.3,3442.93,219.8069,568.5454,275.75,4.75,4.2541,11.8,7.4073,23.6321,2.64,26.58,123.7902,4.03
10/13/2020,446.65,3443.63,221.2564,569.4346,276.14,5.14,4.1659,11.88,7.1997,22.6017,2.7,23.63,120.5064,4.04
10/14/2020,461.3,3363.71,219.2708,563.3199,271.82,5.08,4.1463,12.25,7.3382,22.3198,2.71,22.92,120.5959,4.08
10/15/2020,448.88,3338.65,218.0794,558.3143,266.72,5.16,4.0875,13.83,7.4073,22.9614,2.72,22.3,120.1183,4.04
10/16/2020,439.67,3272.71,218.0794,551.9798,265.93,4.98,3.9993,13.31,7.5261,22.9808,2.67,22.81,118.4366,4.03
10/19/2020,430.83,3207.21,212.6786,539.4407,261.4,5.19,4.0385,13.91,7.7634,22.7378,2.66,22.23,115.4115,4.18
10/20/2020,421.94,3217.01,213.1055,545.3456,267.56,5.08,4.2247,13.86,7.6942,23.185,2.675,20.495,116.934,4.2
10/21/2020,422.64,3184.94,213.2544,540.5198,278.73,5.1,4.2541,14.1,7.9019,23.428,2.65,19.34,116.2971,4.28
